位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
OOP,9h8h,桶2:中等顶对,17.48,22.27,16.81,+27.4%,-3.8%
OOP,9d9c,桶3:中等成牌,18.57,24.09,18.36,+29.7%,-1.1%
OOP,9h9c,桶3:中等成牌,18.57,24.09,18.36,+29.7%,-1.1%
OOP,9h9d,桶3:中等成牌,18.57,24.09,18.36,+29.7%,-1.1%
OOP,Ac8c,桶2:中等顶对,18.96,24.00,18.12,+26.6%,-4.4%
OOP,Ad8d,桶2:中等顶对,18.96,24.00,18.12,+26.6%,-4.4%
OOP,Ah8h,桶2:中等顶对,18.96,24.00,18.12,+26.6%,-4.4%
OOP,TdTc,桶3:中等成牌,20.56,25.76,19.63,+25.3%,-4.5%
OOP,ThTc,桶3:中等成牌,20.56,25.76,19.63,+25.3%,-4.5%
OOP,ThTd,桶3:中等成牌,20.56,25.76,19.63,+25.3%,-4.5%
OOP,AcJs,桶5:常规强听牌,22.41,24.47,26.21,+9.2%,+17.0%
OOP,AdJs,桶5:常规强听牌,22.41,24.47,26.21,+9.2%,+17.0%
OOP,AhJs,桶5:常规强听牌,22.41,24.47,26.21,+9.2%,+17.0%
